Time,Load,Extension,Compressive strain (Extension),Compressive stress
"29051.93","799.2","1.244","0.01119","4.23567"
"29061.93","798.9","1.244","0.01119","4.23394"
"29071.93","799.3","1.244","0.01119","4.23576"
"29081.93","799.2","1.244","0.01119","4.23562"
"29091.93","799.8","1.244","0.01119","4.23843"
"29101.93","800.1","1.244","0.01119","4.24009"
"29111.93","799.9","1.244","0.01119","4.23912"
"29121.93","800.0","1.244","0.01119","4.23965"
"29131.93","800.0","1.244","0.01119","4.23945"
"29141.93","799.9","1.244","0.01119","4.23933"
"29151.93","800.2","1.244","0.01119","4.24082"
"29161.93","800.2","1.244","0.01119","4.24073"
"29171.93","800.0","1.244","0.01119","4.23988"
"29181.93","799.9","1.244","0.01119","4.23915"
"29191.93","800.0","1.244","0.01119","4.23981"
"29201.93","800.0","1.244","0.01119","4.23986"
"29211.93","800.0","1.244","0.01119","4.23959"
"29221.93","800.1","1.244","0.01119","4.24002"
"29231.93","800.1","1.244","0.01119","4.23999"
"29241.93","800.0","1.244","0.01119","4.23997"
"29251.93","800.0","1.244","0.01119","4.23973"
"29261.93","800.1","1.244","0.01119","4.24022"
"29271.93","800.1","1.244","0.01119","4.24034"
"29281.93","800.2","1.244","0.01119","4.24063"
"29291.93","800.3","1.244","0.01119","4.24107"
"29301.93","800.0","1.244","0.01119","4.23990"
"29311.93","800.3","1.244","0.01119","4.24146"
"29321.93","800.2","1.244","0.01119","4.24057"
"29331.93","800.1","1.244","0.01119","4.24038"
"29341.93","800.1","1.244","0.01119","4.24010"
"29351.93","800.1","1.244","0.01119","4.24018"
"29361.93","800.0","1.244","0.01119","4.23989"
"29371.93","800.2","1.244","0.01119","4.24089"
"29381.93","800.1","1.244","0.01119","4.24043"
"29391.93","800.2","1.244","0.01119","4.24080"
"29401.93","800.2","1.244","0.01119","4.24096"
"29411.93","800.0","1.244","0.01119","4.23964"
"29421.93","799.8","1.244","0.01119","4.23864"
"29431.93","799.9","1.244","0.01119","4.23909"
"29441.93","799.7","1.244","0.01119","4.23830"
"29451.93","799.5","1.244","0.01119","4.23715"
"29461.93","799.7","1.244","0.01119","4.23800"
"29471.93","799.9","1.244","0.01119","4.23925"
"29481.93","799.8","1.244","0.01119","4.23888"
"29491.93","799.9","1.244","0.01119","4.23910"
"29501.93","799.7","1.244","0.01119","4.23811"
"29511.93","799.6","1.244","0.01119","4.23740"
"29521.93","799.5","1.244","0.01119","4.23691"
"29531.93","800.0","1.244","0.01119","4.23975"
"29541.93","800.0","1.244","0.01119","4.23973"
"29551.93","799.9","1.244","0.01119","4.23908"
"29561.93","800.2","1.244","0.01119","4.24079"
"29571.93","800.2","1.244","0.01119","4.24056"
"29581.93","800.2","1.244","0.01119","4.24058"
"29591.93","800.2","1.244","0.01119","4.24094"
"29601.93","800.2","1.244","0.01119","4.24101"
"29611.93","800.1","1.244","0.01119","4.24018"
"29621.93","800.0","1.244","0.01119","4.23974"
"29631.93","800.3","1.244","0.01119","4.24113"
"29641.93","800.1","1.244","0.01119","4.24035"
"29651.93","800.1","1.244","0.01119","4.24002"
"29661.93","800.0","1.244","0.01119","4.23975"
"29671.93","799.9","1.244","0.01119","4.23944"
"29681.93","799.9","1.244","0.01119","4.23932"
"29691.93","800.0","1.244","0.01119","4.23969"
"29701.93","799.9","1.244","0.01119","4.23937"
"29711.93","800.2","1.244","0.01119","4.24073"
"29721.93","800.1","1.244","0.01119","4.24037"
"29731.93","800.1","1.244","0.01119","4.24002"
"29741.93","800.0","1.244","0.01119","4.23957"
"29751.93","800.0","1.244","0.01119","4.23990"
"29761.93","800.1","1.244","0.01119","4.24047"
"29771.93","800.2","1.244","0.01119","4.24086"
"29781.93","800.1","1.244","0.01119","4.24048"
"29791.93","800.2","1.244","0.01119","4.24057"
"29801.93","800.2","1.244","0.01119","4.24102"
"29811.93","800.1","1.244","0.01119","4.24010"
"29821.93","799.9","1.244","0.01119","4.23919"
"29831.93","799.9","1.244","0.01119","4.23918"
"29841.93","799.9","1.244","0.01119","4.23894"
"29851.93","799.8","1.244","0.01119","4.23888"
"29861.93","800.0","1.244","0.01119","4.23973"
"29871.93","799.7","1.244","0.01119","4.23818"
"29881.93","799.8","1.244","0.01119","4.23856"
"29891.93","799.9","1.244","0.01119","4.23940"
"29901.93","799.9","1.244","0.01119","4.23900"
"29911.93","799.9","1.244","0.01119","4.23913"
"29921.93","799.9","1.244","0.01119","4.23912"
"29931.93","799.8","1.244","0.01119","4.23890"
"29941.93","799.8","1.244","0.01119","4.23845"
"29951.93","799.6","1.244","0.01119","4.23754"
"29961.93","799.6","1.244","0.01119","4.23749"
"29971.93","800.1","1.244","0.01120","4.24010"
"29981.93","799.7","1.244","0.01120","4.23834"
"29991.93","800.1","1.244","0.01120","4.24029"
"30001.93","799.9","1.244","0.01120","4.23940"
"30011.93","799.9","1.244","0.01120","4.23921"
"30021.93","799.9","1.244","0.01120","4.23902"
"30031.93","800.5","1.244","0.01120","4.24211"
"30041.93","800.4","1.244","0.01120","4.24188"
"30051.93","800.2","1.244","0.01120","4.24090"
"30061.93","800.1","1.244","0.01119","4.24043"
"30071.93","800.3","1.244","0.01119","4.24154"
"30081.93","800.2","1.244","0.01119","4.24097"
"30091.93","800.4","1.244","0.01119","4.24184"
"30101.93","800.1","1.244","0.01119","4.24042"
"30111.93","800.1","1.244","0.01119","4.24026"
"30121.93","800.1","1.244","0.01119","4.24031"
"30131.93","800.1","1.244","0.01119","4.24013"
"30141.93","800.0","1.244","0.01119","4.23963"
"30151.93","799.9","1.244","0.01119","4.23928"
"30161.93","799.8","1.244","0.01119","4.23841"
"30171.93","800.0","1.244","0.01119","4.23951"
"30181.93","800.0","1.244","0.01119","4.23949"
"30191.93","799.8","1.244","0.01119","4.23860"
"30201.93","799.9","1.244","0.01119","4.23915"
"30211.93","799.7","1.244","0.01119","4.23801"
"30221.93","799.5","1.244","0.01119","4.23719"
"30231.93","799.7","1.244","0.01119","4.23810"
"30241.93","799.6","1.244","0.01120","4.23762"
"30251.93","799.5","1.244","0.01120","4.23707"
"30261.93","800.2","1.245","0.01120","4.24100"
"30271.93","800.3","1.245","0.01120","4.24142"
"30281.93","800.0","1.244","0.01120","4.23973"
"30291.93","800.1","1.244","0.01120","4.24039"
"30301.93","799.9","1.244","0.01120","4.23928"
"30311.93","800.0","1.244","0.01120","4.23987"
"30321.93","800.1","1.244","0.01120","4.24009"
"30331.93","800.0","1.244","0.01120","4.23959"
"30341.93","800.1","1.244","0.01120","4.24004"
"30351.93","800.1","1.244","0.01120","4.24010"
"30361.93","799.8","1.244","0.01120","4.23847"
"30371.93","799.9","1.245","0.01120","4.23926"
"30381.93","800.0","1.245","0.01120","4.23979"
"30391.93","799.9","1.245","0.01120","4.23897"
"30401.93","799.8","1.245","0.01120","4.23889"
"30411.93","800.1","1.245","0.01120","4.24036"
"30421.93","799.8","1.245","0.01120","4.23889"
"30431.93","799.9","1.245","0.01120","4.23929"
"30441.93","800.1","1.245","0.01120","4.24027"
"30451.93","800.4","1.245","0.01120","4.24158"
"30461.93","800.2","1.245","0.01120","4.24063"
"30471.93","800.5","1.244","0.01120","4.24229"
"30481.93","800.5","1.244","0.01120","4.24243"
"30491.93","800.3","1.244","0.01119","4.24143"
"30501.93","800.3","1.244","0.01119","4.24116"
"30511.93","800.1","1.244","0.01119","4.24003"
"30521.93","800.2","1.244","0.01119","4.24083"
"30531.93","800.1","1.244","0.01119","4.24047"
"30541.93","800.2","1.244","0.01119","4.24079"
"30551.93","800.2","1.244","0.01119","4.24090"
"30561.93","800.3","1.244","0.01119","4.24153"
"30571.93","800.3","1.244","0.01119","4.24109"
"30581.93","800.5","1.244","0.01119","4.24243"
"30591.93","800.0","1.244","0.01119","4.23961"
"30601.93","799.9","1.244","0.01119","4.23939"
"30611.93","800.1","1.244","0.01119","4.24015"
"30621.93","800.1","1.244","0.01119","4.24007"
"30631.93","799.9","1.244","0.01119","4.23944"
"30641.93","800.0","1.244","0.01119","4.23979"
"30651.93","799.9","1.244","0.01119","4.23912"
"30661.93","799.8","1.244","0.01119","4.23882"
"30671.93","799.8","1.244","0.01119","4.23874"
"30681.93","799.8","1.244","0.01119","4.23871"
"30691.93","799.7","1.244","0.01119","4.23789"
"30701.93","799.5","1.244","0.01119","4.23683"
"30711.93","799.6","1.244","0.01119","4.23755"
"30721.93","799.6","1.244","0.01119","4.23786"
"30731.93","799.7","1.244","0.01119","4.23837"
"30741.93","799.7","1.244","0.01119","4.23832"
"30751.93","799.6","1.244","0.01119","4.23758"
"30761.93","799.6","1.244","0.01120","4.23771"
"30771.93","799.7","1.244","0.01120","4.23789"
"30781.93","799.7","1.244","0.01120","4.23836"
"30791.93","799.8","1.245","0.01120","4.23850"
"30801.93","799.8","1.245","0.01120","4.23873"
"30811.93","800.0","1.245","0.01120","4.23956"
"30821.93","800.0","1.245","0.01120","4.23992"
"30831.93","800.1","1.245","0.01120","4.24036"
"30841.93","800.1","1.245","0.01120","4.24045"
"30851.93","800.3","1.245","0.01120","4.24108"
"30861.93","800.4","1.245","0.01120","4.24187"
"30871.93","800.4","1.244","0.01120","4.24184"
"30881.93","800.3","1.244","0.01120","4.24139"
"30891.93","800.3","1.244","0.01120","4.24114"
"30901.93","800.3","1.244","0.01120","4.24120"
"30911.93","800.2","1.244","0.01119","4.24060"
"30921.93","800.1","1.244","0.01119","4.24030"
"30931.93","800.0","1.244","0.01119","4.23954"
"30941.93","800.3","1.244","0.01119","4.24145"
"30951.93","800.2","1.244","0.01119","4.24096"
"30961.93","800.1","1.244","0.01119","4.24000"
"30971.93","800.2","1.244","0.01119","4.24067"
"30981.93","800.0","1.244","0.01119","4.23947"
"30991.93","799.9","1.244","0.01119","4.23928"
"31001.93","799.8","1.244","0.01119","4.23881"
"31011.93","799.8","1.244","0.01119","4.23862"
"31021.93","799.7","1.244","0.01119","4.23787"
"31031.93","799.8","1.244","0.01119","4.23872"
"31041.93","799.6","1.244","0.01119","4.23783"
"31051.93","799.8","1.244","0.01119","4.23879"
"31061.93","799.9","1.244","0.01120","4.23894"
"31071.93","799.8","1.244","0.01120","4.23844"
"31081.93","799.8","1.244","0.01120","4.23852"
"31091.93","799.8","1.244","0.01120","4.23875"
"31101.93","799.9","1.244","0.01120","4.23939"
"31111.93","799.8","1.244","0.01120","4.23892"
"31121.93","799.8","1.244","0.01120","4.23860"
"31131.93","799.6","1.245","0.01120","4.23742"
"31141.93","799.6","1.245","0.01120","4.23746"
"31151.93","799.6","1.245","0.01120","4.23742"
"31161.93","801.1","1.245","0.01120","4.24578"
"31171.93","801.1","1.244","0.01120","4.24578"
"31181.93","800.8","1.244","0.01119","4.24413"
"31191.93","800.8","1.244","0.01119","4.24377"
"31201.93","800.6","1.244","0.01119","4.24282"
"31211.93","800.1","1.244","0.01119","4.24043"
"31221.93","799.9","1.244","0.01119","4.23942"
"31231.93","800.0","1.244","0.01119","4.23955"
"31241.93","800.0","1.244","0.01119","4.23969"
"31251.93","800.0","1.244","0.01119","4.23952"
"31261.93","799.8","1.244","0.01119","4.23853"
"31271.93","800.0","1.244","0.01119","4.23993"
"31281.93","800.1","1.244","0.01119","4.24044"
"31291.93","800.1","1.244","0.01119","4.24049"
"31301.93","800.0","1.244","0.01119","4.23987"
"31311.93","800.1","1.244","0.01119","4.24043"
"31321.93","800.1","1.244","0.01119","4.24010"
"31331.93","799.9","1.244","0.01119","4.23907"
"31341.93","800.1","1.244","0.01119","4.24005"
"31351.93","799.9","1.244","0.01119","4.23939"
"31361.93","799.7","1.244","0.01119","4.23832"
"31371.93","799.8","1.244","0.01119","4.23867"
"31381.93","799.8","1.244","0.01119","4.23880"
"31391.93","799.9","1.244","0.01119","4.23917"
"31401.93","799.9","1.244","0.01119","4.23944"
"31411.93","800.1","1.244","0.01119","4.24001"
"31421.93","800.0","1.244","0.01119","4.23958"
"31431.93","800.1","1.244","0.01119","4.24006"
"31441.93","800.0","1.244","0.01119","4.23950"
"31451.93","799.9","1.244","0.01119","4.23914"
"31461.93","799.8","1.244","0.01119","4.23868"
"31471.93","799.9","1.244","0.01119","4.23905"
"31481.93","799.8","1.244","0.01119","4.23863"
"31491.93","799.9","1.244","0.01119","4.23903"
"31501.93","799.8","1.244","0.01119","4.23856"
"31511.93","799.3","1.244","0.01119","4.23591"
"31521.93","799.5","1.244","0.01119","4.23685"
"31531.93","799.6","1.244","0.01120","4.23767"
"31541.93","799.6","1.244","0.01120","4.23769"
"31551.93","799.8","1.244","0.01120","4.23853"
"31561.93","799.7","1.245","0.01120","4.23796"
"31571.93","800.0","1.245","0.01120","4.23967"
"31581.93","799.9","1.245","0.01120","4.23913"
"31591.93","799.9","1.245","0.01120","4.23911"
"31601.93","800.0","1.245","0.01120","4.23996"
"31611.93","799.9","1.245","0.01120","4.23936"
"31621.93","799.9","1.245","0.01120","4.23932"
"31631.93","800.2","1.245","0.01120","4.24054"
"31641.93","799.9","1.245","0.01120","4.23941"
"31651.93","800.0","1.245","0.01120","4.23969"
"31661.93","800.0","1.245","0.01120","4.23990"
"31671.93","800.2","1.245","0.01120","4.24103"
"31681.93","800.1","1.245","0.01120","4.24024"
"31691.93","800.0","1.245","0.01120","4.23977"
"31701.93","800.0","1.245","0.01120","4.23986"
"31711.93","800.0","1.245","0.01120","4.23986"
"31721.93","800.1","1.245","0.01120","4.24032"
"31731.93","800.0","1.245","0.01120","4.23953"
"31741.93","799.7","1.245","0.01120","4.23827"
"31751.93","799.8","1.245","0.01120","4.23873"
"31761.93","799.9","1.245","0.01120","4.23923"
"31771.93","799.8","1.245","0.01120","4.23857"
"31781.93","799.6","1.245","0.01120","4.23779"
"31791.93","800.1","1.245","0.01120","4.23999"
"31801.93","800.0","1.245","0.01120","4.23968"
"31811.93","799.9","1.245","0.01120","4.23925"
"31821.93","800.1","1.245","0.01120","4.24050"
"31831.93","799.7","1.245","0.01120","4.23832"
"31841.93","799.8","1.245","0.01120","4.23869"
"31851.93","800.0","1.245","0.01120","4.23955"
"31861.93","800.0","1.245","0.01120","4.23984"
"31871.93","800.1","1.245","0.01120","4.24018"
"31881.93","800.1","1.245","0.01120","4.24009"
"31891.93","800.2","1.245","0.01120","4.24090"
"31901.93","800.1","1.245","0.01120","4.24026"
"31911.93","800.1","1.245","0.01120","4.24038"
"31921.93","800.2","1.245","0.01120","4.24066"
"31931.93","800.1","1.245","0.01120","4.24024"
"31941.93","800.2","1.245","0.01120","4.24064"
"31951.93","800.1","1.245","0.01120","4.24033"
"31961.93","800.0","1.245","0.01120","4.23962"
"31971.93","800.2","1.245","0.01120","4.24103"
"31981.93","800.2","1.245","0.01120","4.24083"
"31991.93","800.1","1.245","0.01120","4.24016"
"32001.93","800.1","1.245","0.01120","4.24029"
"32011.93","800.1","1.245","0.01120","4.24030"
"32021.93","800.0","1.245","0.01120","4.23995"
"32031.93","799.8","1.245","0.01120","4.23882"
"32041.93","799.8","1.245","0.01120","4.23857"
"32051.93","800.0","1.245","0.01120","4.23967"
"32061.93","800.2","1.245","0.01120","4.24066"
"32071.93","800.2","1.245","0.01120","4.24065"
"32081.93","800.0","1.245","0.01120","4.23986"
"32091.93","800.0","1.245","0.01120","4.23987"
"32101.93","800.0","1.245","0.01120","4.23980"
"32111.93","799.9","1.245","0.01120","4.23904"
"32121.93","800.2","1.245","0.01120","4.24064"
"32131.93","800.1","1.245","0.01120","4.24034"
"32141.93","800.0","1.245","0.01120","4.23975"
"32151.93","800.1","1.244","0.01120","4.24000"
"32161.93","799.9","1.244","0.01120","4.23935"
"32171.93","800.0","1.245","0.01120","4.23981"
"32181.93","799.8","1.245","0.01120","4.23853"
"32191.93","800.1","1.245","0.01120","4.23999"
"32201.93","800.0","1.245","0.01120","4.23977"
"32211.93","799.9","1.245","0.01120","4.23936"
"32221.93","799.9","1.245","0.01120","4.23935"
"32231.93","800.1","1.245","0.01120","4.23999"
"32241.93","800.1","1.245","0.01120","4.24021"
"32251.93","799.9","1.245","0.01120","4.23935"
"32261.93","799.9","1.245","0.01120","4.23906"
"32271.93","799.9","1.245","0.01120","4.23931"
"32281.93","800.0","1.245","0.01120","4.23968"
"32291.93","800.0","1.245","0.01120","4.23975"
"32301.93","799.6","1.245","0.01120","4.23775"
"32311.93","799.8","1.245","0.01120","4.23869"
"32321.93","799.8","1.245","0.01120","4.23891"
"32331.93","799.5","1.245","0.01120","4.23726"
"32341.93","799.5","1.245","0.01120","4.23688"
"32351.93","801.1","1.245","0.01120","4.24553"
"32361.93","801.1","1.245","0.01120","4.24577"
"32371.93","801.1","1.245","0.01120","4.24580"
"32381.93","801.1","1.244","0.01120","4.24543"
"32391.93","800.9","1.244","0.01119","4.24455"
"32401.93","800.3","1.244","0.01119","4.24110"
"32401.93","800.3","1.244","0.01119","4.24121"
"32401.95","800.3","1.244","0.01119","4.24110"
"32411.95","800.3","1.244","0.01119","4.24105"
"32421.95","797.6","1.244","0.01119","4.22678"
"32430.68","792.6","1.243","0.01118","4.20027"
"32440.68","788.4","1.243","0.01118","4.17816"
"32450.68","785.9","1.243","0.01118","4.16478"
"32460.68","782.3","1.243","0.01118","4.14581"
"32470.68","778.6","1.242","0.01117","4.12635"
"32480.68","775.8","1.242","0.01117","4.11130"
"32490.68","772.3","1.242","0.01117","4.09269"
"32500.68","768.8","1.241","0.01117","4.07417"
"32510.68","765.6","1.241","0.01116","4.05738"
"32520.68","762.3","1.241","0.01116","4.04014"
"32530.68","758.8","1.241","0.01116","4.02142"
"32540.68","755.5","1.240","0.01116","4.00404"
"32550.68","752.2","1.240","0.01115","3.98632"
"32560.68","749.1","1.240","0.01115","3.96989"
"32570.68","745.5","1.240","0.01115","3.95113"
"32580.68","742.2","1.239","0.01115","3.93361"
"32590.68","739.0","1.239","0.01114","3.91641"
"32600.68","735.6","1.239","0.01114","3.89835"
"32610.68","732.2","1.239","0.01114","3.88029"
"32620.68","729.1","1.238","0.01113","3.86409"
"32630.68","726.0","1.238","0.01113","3.84751"
"32640.68","722.5","1.238","0.01113","3.82891"
"32650.68","719.1","1.237","0.01113","3.81072"
"32660.68","715.6","1.237","0.01112","3.79264"
"32670.68","712.3","1.237","0.01112","3.77512"
"32680.68","709.3","1.237","0.01112","3.75892"
"32690.68","706.0","1.236","0.01111","3.74166"
"32700.68","702.4","1.236","0.01111","3.72258"
"32710.68","699.0","1.236","0.01111","3.70469"
"32720.68","695.8","1.235","0.01110","3.68765"
"32730.68","692.5","1.235","0.01110","3.67016"
"32740.68","689.0","1.235","0.01110","3.65170"
"32750.68","685.6","1.234","0.01110","3.63331"
"32760.68","682.4","1.234","0.01109","3.61663"
"32770.68","678.9","1.234","0.01109","3.59802"
"32780.68","675.6","1.233","0.01109","3.58061"
"32790.68","672.2","1.233","0.01108","3.56252"
"32800.68","669.0","1.233","0.01108","3.54547"
"32810.68","665.6","1.233","0.01108","3.52746"
"32820.68","662.4","1.232","0.01107","3.51023"
"32830.68","659.0","1.232","0.01107","3.49232"
"32840.68","655.7","1.232","0.01107","3.47500"
"32850.68","652.4","1.231","0.01107","3.45746"
